city,aqi,dominant_pollutant,timestamp,station,lat,lon,pm25,pm10,o3,no2,so2,co
Bangalore,138,pm25,2015-04-28 15:45:27,Bangalore Central,19.517971982428215,77.55320347514154,74,150,41,41,7,7
Bangalore,76,pm25,2015-05-02 08:00:00,Bangalore Central,28.70484345145068,76.98828879734168,16,30,60,69,12,17
Bangalore,120,pm25,2015-05-06 00:14:32,Bangalore Central,13.041990730454664,73.15829294783472,87,71,64,44,7,16
Bangalore,116,pm25,2015-05-09 16:29:05,Bangalore Central,21.422981598440096,81.53387451471214,83,68,42,18,12,12
Bangalore,86,pm25,2015-05-13 08:43:38,Bangalore Central,15.399749338643364,83.9955281907365,56,37,69,47,4,12
Bangalore,90,o3,2015-05-17 00:58:10,Bangalore Central,10.072779433337107,85.2618607801288,60,73,57,47,23,9
Bangalore,94,pm25,2015-05-20 17:12:43,Bangalore Central,19.22432422888187,85.06122014956637,51,80,68,32,32,0
Bangalore,74,pm25,2015-05-24 09:27:16,Bangalore Central,26.84020882909996,73.05859618121399,39,27,50,40,14,9
Bangalore,206,pm10,2015-05-28 01:41:49,Bangalore Central,29.41252580982943,74.92838019239059,105,175,0,45,25,13
Bangalore,124,pm25,2015-05-31 17:56:21,Bangalore Central,23.503747449879082,88.32645139438732,89,105,31,39,30,4
Bangalore,106,pm25,2015-06-04 10:10:54,Bangalore Central,12.488639375557739,84.98880198682207,102,41,79,0,4,7
Bangalore,125,pm25,2015-06-08 02:25:27,Bangalore Central,19.283140089777927,70.51083846492924,90,24,40,52,37,5
Bangalore,120,pm25,2015-06-11 18:40:00,Bangalore Central,17.250015983632633,85.1607978557051,91,127,57,43,29,9
Bangalore,112,pm25,2015-06-15 10:54:32,Bangalore Central,28.320932641119118,85.78285239502144,82,62,48,37,21,1
Bangalore,58,pm25,2015-06-19 03:09:05,Bangalore Central,16.835262546508208,70.76026735959631,49,83,61,9,16,7
Bangalore,160,o3,2015-06-22 19:23:38,Bangalore Central,23.0837906821951,83.67200878614484,97,134,44,49,27,10
Bangalore,50,o3,2015-06-26 11:38:10,Bangalore Central,29.519272285959428,82.9487333838456,4,32,63,68,26,4
Bangalore,130,pm10,2015-06-30 03:52:43,Bangalore Central,17.128885463064606,75.62993232142078,68,133,33,5,30,13
Bangalore,137,pm25,2015-07-03 20:07:16,Bangalore Central,14.856894052120369,75.29380571925964,83,72,42,37,11,14
Bangalore,50,o3,2015-07-07 12:21:49,Bangalore Central,12.425239931886757,70.57974519042742,25,51,4,43,40,4
Bangalore,70,pm10,2015-07-11 04:36:21,Bangalore Central,12.491387569248424,80.3594694393519,45,108,37,61,35,5
Bangalore,147,pm10,2015-07-14 20:50:54,Bangalore Central,26.017510541015692,85.56805562968256,131,128,54,52,21,8
Bangalore,179,pm10,2015-07-18 13:05:27,Bangalore Central,18.254525446132384,80.51690108467514,99,156,47,15,35,10
Bangalore,156,pm25,2015-07-22 05:19:59,Bangalore Central,14.168503773647238,89.51706723983065,75,169,89,26,31,1
Bangalore,79,pm10,2015-07-25 21:34:32,Bangalore Central,17.229987961381926,88.04901933611544,26,57,70,40,21,12
Bangalore,100,pm10,2015-07-29 13:49:05,Bangalore Central,18.212658056058743,79.0927602410783,90,95,82,35,22,2
Bangalore,97,pm25,2015-08-02 06:03:38,Bangalore Central,25.640816197567617,71.16173680591952,27,14,46,55,19,17
Bangalore,86,o3,2015-08-05 22:18:10,Bangalore Central,27.661504464208875,85.68134682574868,31,74,20,70,23,9
Bangalore,95,pm10,2015-08-09 14:32:43,Bangalore Central,10.478622689006382,88.92827286683587,55,108,37,13,35,14
Bangalore,135,pm10,2015-08-13 06:47:16,Bangalore Central,17.985369237952305,70.39016162191864,78,162,32,20,27,11
Bangalore,136,pm25,2015-08-16 23:01:49,Bangalore Central,23.71592457604676,82.61217000717019,73,143,50,54,21,7
Bangalore,265,pm25,2015-08-20 15:16:21,Bangalore Central,16.00307304147337,83.89166659479423,163,228,56,31,16,15
Bangalore,194,no2,2015-08-24 07:30:54,Bangalore Central,21.218395344809714,84.51504872561264,109,186,64,55,14,3
Bangalore,50,no2,2015-08-27 23:45:27,Bangalore Central,24.270620029338513,85.60944420971906,42,96,41,68,5,13
Bangalore,50,o3,2015-08-31 16:00:00,Bangalore Central,18.378381100847605,89.14739983749267,26,27,89,50,9,7
Bangalore,123,pm25,2015-09-04 08:14:32,Bangalore Central,28.993787417585665,88.2362584956514,95,84,52,47,30,13
Bangalore,94,o3,2015-09-08 00:29:05,Bangalore Central,14.56186293890941,84.68619553742305,34,96,45,48,17,11
Bangalore,128,pm10,2015-09-11 16:43:38,Bangalore Central,11.456355001180764,78.60572323746305,90,91,55,36,32,7
Bangalore,67,pm25,2015-09-15 08:58:10,Bangalore Central,26.265584051806364,87.85137968918771,81,61,0,43,5,4
Bangalore,85,pm25,2015-09-19 01:12:43,Bangalore Central,18.128834549603514,70.79658071986341,0,101,49,59,13,4
Bangalore,165,pm25,2015-09-22 17:27:16,Bangalore Central,11.05318445011485,71.72668738576368,97,136,100,42,18,10
Bangalore,161,pm25,2015-09-26 09:41:49,Bangalore Central,20.59989581876522,77.44846343352565,87,130,42,34,24,0
Bangalore,99,pm25,2015-09-30 01:56:21,Bangalore Central,22.17144259443951,74.152658093009,36,79,47,66,23,3
Bangalore,123,pm10,2015-10-03 18:10:54,Bangalore Central,25.001804857989725,87.7238946357642,93,107,36,20,17,15
Bangalore,100,pm25,2015-10-07 10:25:27,Bangalore Central,22.122061898026242,82.72130593477826,75,116,64,37,34,5
Bangalore,70,o3,2015-10-11 02:40:00,Bangalore Central,21.309004319436585,88.01651447929129,49,74,48,40,39,12
Bangalore,50,o3,2015-10-14 18:54:32,Bangalore Central,24.5430514398984,80.3894138419711,0,48,52,43,27,11
Bangalore,123,pm10,2015-10-18 11:09:05,Bangalore Central,16.132784740851413,70.21891291563458,60,86,74,58,22,17
Bangalore,159,pm25,2015-10-22 03:23:38,Bangalore Central,18.6827330637487,71.93089214195253,87,112,54,47,9,1
Bangalore,112,pm25,2015-10-25 19:38:10,Bangalore Central,25.262110051140663,87.41553560258441,37,85,55,33,7,8
Bangalore,100,pm25,2015-10-29 11:52:43,Bangalore Central,22.91230465360992,82.83035541460445,55,88,78,40,21,8
Bangalore,190,pm25,2015-11-02 04:07:16,Bangalore Central,12.992811601372054,76.86178656296804,91,152,39,29,21,8
Bangalore,118,pm10,2015-11-05 20:21:49,Bangalore Central,28.29105280849728,70.39897844227825,64,65,68,23,18,13
Bangalore,58,pm10,2015-11-09 12:36:21,Bangalore Central,22.353353543175487,87.56811094918338,67,43,65,42,24,8
Bangalore,116,pm25,2015-11-13 04:50:54,Bangalore Central,29.419783084782654,86.57237048453602,84,150,53,38,11,13
Bangalore,100,o3,2015-11-16 21:05:27,Bangalore Central,14.307819300777798,76.87644624887096,75,133,42,21,0,3
Bangalore,150,pm25,2015-11-20 13:20:00,Bangalore Central,14.30641441504392,76.03582487741076,119,154,86,46,17,3
Bangalore,52,pm25,2015-11-24 05:34:32,Bangalore Central,26.05833446111835,85.95839961586923,43,5,46,32,11,14
Bangalore,73,o3,2015-11-27 21:49:05,Bangalore Central,26.335948187197296,89.04851615635485,67,64,51,17,10,7
Bangalore,137,pm25,2015-12-01 14:03:38,Bangalore Central,20.51250610177485,77.633032614522,42,105,42,60,17,10
Bangalore,90,pm25,2015-12-05 06:18:10,Bangalore Central,20.1566963867716,85.14182814789471,41,69,3,51,23,7
Bangalore,71,pm25,2015-12-08 22:32:43,Bangalore Central,12.854808193248532,82.14987762860535,68,80,38,52,22,4
Bangalore,84,pm25,2015-12-12 14:47:16,Bangalore Central,29.732710419811117,70.94766597611036,53,67,39,38,39,6
Bangalore,138,o3,2015-12-16 07:01:49,Bangalore Central,13.86901215166864,75.64118990282526,106,88,34,38,9,3
Bangalore,172,pm10,2015-12-19 23:16:21,Bangalore Central,28.302749811722872,77.36202960322925,98,103,65,40,23,7
Bangalore,89,o3,2015-12-23 15:30:54,Bangalore Central,26.087249488534393,78.97857183775714,49,32,69,27,32,7
Bangalore,112,pm25,2015-12-27 07:45:27,Bangalore Central,22.35827447031457,87.26159636292077,80,54,10,48,10,13
Bangalore,93,pm25,2015-12-31 00:00:00,Bangalore Central,24.039138059337795,77.1160756127076,52,57,54,68,5,15
Chennai,63,pm10,2015-01-01 00:00:00,Chennai Central,10.69554986303405,75.06833137654868,36,43,77,34,28,5
Chennai,93,pm25,2015-01-04 16:14:32,Chennai Central,12.31073367788035,82.88612364277107,19,55,29,31,18,3
Chennai,95,pm25,2015-01-08 08:29:05,Chennai Central,27.796689012150402,77.24358331840685,39,111,56,34,17,16
Chennai,52,o3,2015-01-12 00:43:38,Chennai Central,21.78584747276573,82.08053589708085,49,41,46,48,19,12
Chennai,50,pm25,2015-01-15 16:58:10,Chennai Central,20.240046862518504,85.54953757110265,0,27,67,55,4,2
Chennai,76,o3,2015-01-19 09:12:43,Chennai Central,22.66441751779989,74.99135776873882,43,112,49,56,22,3
Chennai,50,pm25,2015-01-23 01:27:16,Chennai Central,21.236641648144683,73.70378868728109,20,5,53,40,0,11
Chennai,75,pm25,2015-01-26 17:41:49,Chennai Central,22.288557533996972,81.83592379255475,45,47,55,32,1,9
Chennai,50,pm10,2015-01-30 09:56:21,Chennai Central,18.273824830986698,79.35749988342859,53,42,13,29,15,3
Chennai,128,pm25,2015-02-03 02:10:54,Chennai Central,29.256039210439727,76.1413652451013,80,157,90,53,20,5
Chennai,110,pm25,2015-02-06 18:25:27,Chennai Central,24.98196313932325,78.39056762889078,47,95,39,62,25,15
Chennai,105,pm25,2015-02-10 10:40:00,Chennai Central,23.828701537859658,88.84541920838458,85,58,67,41,28,9
Chennai,55,pm10,2015-02-14 02:54:32,Chennai Central,25.357912207275668,86.96482544057618,27,107,48,52,22,16
Chennai,62,pm25,2015-02-17 19:09:05,Chennai Central,23.498844046823425,77.43143724234496,42,59,80,48,13,10
Chennai,59,pm25,2015-02-21 11:23:38,Chennai Central,29.72479442501544,88.13790680366662,83,0,64,11,18,6
Chennai,51,o3,2015-02-25 03:38:10,Chennai Central,27.44371441830343,83.5705493454727,39,50,83,41,23,12
Chennai,184,pm25,2015-02-28 19:52:43,Chennai Central,26.408364966526836,72.24624017702531,117,155,30,80,35,1
Chennai,50,pm25,2015-03-04 12:07:16,Chennai Central,23.001465036682728,80.35439001791326,14,17,51,58,15,9
Chennai,70,pm25,2015-03-08 04:21:49,Chennai Central,12.540563101424805,83.06728249772861,37,62,31,51,34,5
Chennai,71,pm25,2015-03-11 20:36:21,Chennai Central,11.823803958037844,74.09578402107635,36,95,73,41,24,14
Chennai,91,pm25,2015-03-15 12:50:54,Chennai Central,14.919324641897568,86.92052598259329,19,62,61,46,26,7
Chennai,119,o3,2015-03-19 05:05:27,Chennai Central,26.25245323262932,71.08981046512511,102,112,41,54,17,10
Chennai,141,pm10,2015-03-22 21:20:00,Chennai Central,19.097696296036787,75.77480908484611,52,114,50,25,11,12
Chennai,132,pm25,2015-03-26 13:34:32,Chennai Central,24.888118223756432,84.2431683932257,64,75,45,52,19,18
Chennai,86,no2,2015-03-30 05:49:05,Chennai Central,14.087276332200407,89.79343031931401,64,96,18,19,17,5
Chennai,152,pm25,2015-04-02 22:03:38,Chennai Central,11.544278154104553,71.82716833350989,110,148,80,50,22,12
Chennai,100,pm10,2015-04-06 14:18:10,Chennai Central,16.265364093031142,76.2705003864182,72,19,49,66,25,6
Chennai,129,pm25,2015-04-10 06:32:43,Chennai Central,22.525455746916023,79.1452977753922,74,95,53,31,21,14
Chennai,74,no2,2015-04-13 22:47:16,Chennai Central,14.559850911816785,74.43670961059556,63,60,77,38,24,15
Chennai,88,pm10,2015-04-17 15:01:49,Chennai Central,20.500377677588872,82.53497132048737,54,128,55,47,21,4
Chennai,63,pm25,2015-04-21 07:16:21,Chennai Central,18.483522521727842,88.4897394431658,11,44,67,55,13,12
Chennai,63,pm25,2015-04-24 23:30:54,Chennai Central,12.156056001556925,82.08060426480701,47,85,39,42,47,7
Chennai,87,pm25,2015-04-28 15:45:27,Chennai Central,20.536826977117272,76.78635116740489,59,123,31,59,19,10
Chennai,95,pm25,2015-05-02 08:00:00,Chennai Central,26.95238682547531,74.89434226349273,81,37,95,58,25,16
Chennai,122,pm25,2015-05-06 00:14:32,Chennai Central,22.88527735946193,78.26760978894491,96,116,56,43,22,16
Chennai,56,pm25,2015-05-09 16:29:05,Chennai Central,12.425632679089203,87.88573671223605,51,45,20,70,31,13
Chennai,76,pm25,2015-05-13 08:43:38,Chennai Central,17.42012024980648,75.76579094345873,42,55,45,35,6,10
Chennai,179,pm25,2015-05-17 00:58:10,Chennai Central,26.241188083057242,77.72641871945073,124,145,46,29,2,13
Chennai,96,pm10,2015-05-20 17:12:43,Chennai Central,19.395620732671535,76.01000311906313,18,61,34,37,17,0
Chennai,182,no2,2015-05-24 09:27:16,Chennai Central,17.51876319313612,79.4241892881563,74,168,44,50,14,9
Chennai,66,pm10,2015-05-28 01:41:49,Chennai Central,23.08273922089715,77.46883202382824,13,35,55,29,15,8
Chennai,78,pm10,2015-05-31 17:56:21,Chennai Central,11.083119433152754,83.21954910926667,31,46,46,42,13,6
Chennai,146,pm10,2015-06-04 10:10:54,Chennai Central,12.49676606355978,84.72624034349826,88,134,31,82,0,11
Chennai,91,o3,2015-06-08 02:25:27,Chennai Central,15.161341737362795,78.40907065699956,82,105,43,61,32,12
Chennai,85,o3,2015-06-11 18:40:00,Chennai Central,25.485203052761523,71.19149197351015,63,14,36,50,11,9
Chennai,173,pm10,2015-06-15 10:54:32,Chennai Central,23.593153267832815,70.51599120158257,104,135,35,60,18,18
Chennai,100,pm10,2015-06-19 03:09:05,Chennai Central,27.62328271904368,75.13730116415924,52,93,59,30,19,0
Chennai,113,o3,2015-06-22 19:23:38,Chennai Central,17.95992843594624,79.704934538505,72,55,58,12,21,10
Chennai,99,pm10,2015-06-26 11:38:10,Chennai Central,15.489778663463944,79.23337128984846,40,119,92,25,23,12
Chennai,50,pm10,2015-06-30 03:52:43,Chennai Central,18.838352288295752,70.48511063504732,38,3,45,30,17,10
Chennai,114,no2,2015-07-03 20:07:16,Chennai Central,26.175686235283663,77.19262226831451,47,109,81,29,16,7
Chennai,80,pm25,2015-07-07 12:21:49,Chennai Central,27.045588598574792,79.2894088238494,65,80,42,45,48,4
Chennai,151,pm10,2015-07-11 04:36:21,Chennai Central,15.882229939611914,80.96918190381147,81,77,37,41,23,17
Chennai,110,o3,2015-07-14 20:50:54,Chennai Central,17.90995906101813,85.7756310163687,88,109,47,27,29,10
Chennai,81,pm25,2015-07-18 13:05:27,Chennai Central,29.59130027724235,84.50967711411931,61,60,61,54,11,6
Chennai,61,o3,2015-07-22 05:19:59,Chennai Central,29.674351377831293,70.78527605105639,23,82,44,36,17,11
Chennai,50,o3,2015-07-25 21:34:32,Chennai Central,14.163481900283772,81.31964313963353,39,39,57,19,12,16
Chennai,82,pm25,2015-07-29 13:49:05,Chennai Central,21.853205080219595,75.80831449848826,41,70,38,12,26,7
Chennai,183,pm10,2015-08-02 06:03:38,Chennai Central,12.03943043579021,71.62708545722852,131,134,59,44,16,20
Chennai,115,o3,2015-08-05 22:18:10,Chennai Central,12.536590563619681,70.77283784993112,76,127,35,39,4,7
Chennai,111,o3,2015-08-09 14:32:43,Chennai Central,29.264332942956553,73.12746857223064,52,79,38,38,13,0
Chennai,110,pm10,2015-08-13 06:47:16,Chennai Central,19.694028843529424,89.58998214671011,59,105,92,33,6,0
Chennai,79,pm25,2015-08-16 23:01:49,Chennai Central,25.169935988770725,72.2240038027593,77,26,51,9,13,19
Chennai,58,pm25,2015-08-20 15:16:21,Chennai Central,29.62813655141531,79.86228256222087,69,35,40,16,32,5
Chennai,127,pm25,2015-08-24 07:30:54,Chennai Central,14.874541435517115,84.826326196362,73,103,86,17,15,9
Chennai,107,pm25,2015-08-27 23:45:27,Chennai Central,21.619037465818124,83.98851146712335,47,87,51,50,29,12
Chennai,93,pm25,2015-08-31 16:00:00,Chennai Central,12.635375719049186,89.35292199151112,35,69,113,36,8,7
Chennai,105,pm10,2015-09-04 08:14:32,Chennai Central,26.378151055356756,70.97750452596003,83,93,75,42,38,8
Chennai,111,pm10,2015-09-08 00:29:05,Chennai Central,11.327903299035196,84.08986278132264,50,145,27,32,16,17
Chennai,90,pm10,2015-09-11 16:43:38,Chennai Central,13.426099392868176,77.86017577465206,69,76,66,34,11,8
Chennai,136,pm25,2015-09-15 08:58:10,Chennai Central,23.33067951199019,84.20759544341284,88,186,45,78,25,17
Chennai,102,pm10,2015-09-19 01:12:43,Chennai Central,17.063141251166144,83.97037239572789,55,58,22,36,30,14
Chennai,162,pm25,2015-09-22 17:27:16,Chennai Central,29.262878499190727,76.92384699842896,100,115,50,24,20,6
Chennai,115,pm10,2015-09-26 09:41:49,Chennai Central,20.767542462165515,86.83672775848476,55,113,87,53,15,13
Chennai,152,pm25,2015-09-30 01:56:21,Chennai Central,21.495278168383013,77.48997120555597,44,127,97,47,35,6
Chennai,95,pm25,2015-10-03 18:10:54,Chennai Central,11.14393399222351,71.43450050699566,55,61,56,39,15,19
Chennai,102,pm25,2015-10-07 10:25:27,Chennai Central,12.430191339504669,76.32156613600051,82,117,25,47,21,16
Chennai,95,pm25,2015-10-11 02:40:00,Chennai Central,29.162576160221963,83.44453177204488,58,35,38,36,32,0
Chennai,72,pm10,2015-10-14 18:54:32,Chennai Central,10.121691323109783,83.78902746898245,32,32,15,38,14,12
Chennai,157,pm25,2015-10-18 11:09:05,Chennai Central,16.365141421809057,73.26032550255755,96,183,32,56,14,17
Chennai,126,pm25,2015-10-22 03:23:38,Chennai Central,11.549008477053235,72.91553783549172,56,134,31,63,7,10
Chennai,117,pm25,2015-10-25 19:38:10,Chennai Central,29.821358370488397,76.18030058126735,46,61,32,22,30,15
Chennai,73,o3,2015-10-29 11:52:43,Chennai Central,16.371068838836834,80.87976206883812,25,87,61,39,30,2
Chennai,50,o3,2015-11-02 04:07:16,Chennai Central,24.109936083158537,77.685155098946,35,41,94,51,46,6
Chennai,84,o3,2015-11-05 20:21:49,Chennai Central,16.80202116528982,82.47548745858991,67,68,61,25,31,16
Chennai,112,pm25,2015-11-09 12:36:21,Chennai Central,24.76440594428565,72.63931527585783,65,83,12,50,33,12
Chennai,123,pm10,2015-11-13 04:50:54,Chennai Central,20.398684490000097,87.35376786639188,34,102,54,36,20,10
Chennai,127,pm10,2015-11-16 21:05:27,Chennai Central,13.356828142504455,87.17054718185068,84,147,28,40,22,6
Chennai,50,o3,2015-11-20 13:20:00,Chennai Central,26.124134073826568,87.92174481778747,16,45,55,13,5,14
Chennai,133,pm10,2015-11-24 05:34:32,Chennai Central,13.823102529099017,73.85901211196487,79,109,66,74,34,0
Chennai,88,pm25,2015-11-27 21:49:05,Chennai Central,12.550114205270921,76.82448353212227,58,71,15,39,18,7
Chennai,72,pm25,2015-12-01 14:03:38,Chennai Central,20.64565153952814,81.44981422413363,30,54,87,26,23,0
Chennai,111,pm25,2015-12-05 06:18:10,Chennai Central,15.427081284535358,75.78858812809298,58,158,38,36,2,11
Chennai,168,pm25,2015-12-08 22:32:43,Chennai Central,16.533867949779943,76.47893941598974,116,133,28,46,12,13
Chennai,170,o3,2015-12-12 14:47:16,Chennai Central,24.45673639170284,85.2714493169648,98,175,21,46,35,4
Chennai,92,pm10,2015-12-16 07:01:49,Chennai Central,18.580908814955215,77.51917639695901,90,26,39,59,9,6
Chennai,133,o3,2015-12-19 23:16:21,Chennai Central,18.30294398757811,87.33075990657366,101,83,75,51,17,9
Chennai,50,pm25,2015-12-23 15:30:54,Chennai Central,27.867352940997677,77.12240869260422,48,0,65,56,0,5
Chennai,98,pm10,2015-12-27 07:45:27,Chennai Central,14.319359197920157,84.03531073065857,75,33,46,17,31,6
Chennai,129,pm25,2015-12-31 00:00:00,Chennai Central,21.262217319379378,76.78668472652457,87,108,39,34,4,5
Kolkata,224,no2,2015-01-01 00:00:00,Kolkata Central,23.774628496816984,78.64380816070108,120,151,57,69,21,10
Kolkata,230,o3,2015-01-04 16:14:32,Kolkata Central,28.868449396966668,89.51165991753483,119,200,63,50,0,7
Kolkata,161,pm25,2015-01-08 08:29:05,Kolkata Central,19.784640655477215,76.7546168704957,64,180,97,28,21,4
Kolkata,191,pm10,2015-01-12 00:43:38,Kolkata Central,13.06029289629296,87.31664084141508,93,195,70,26,24,11
Kolkata,259,pm25,2015-01-15 16:58:10,Kolkata Central,11.696364932733099,86.66017112667824,119,211,62,19,19,16
Kolkata,207,o3,2015-01-19 09:12:43,Kolkata Central,19.885083332338937,70.81477258658258,130,169,64,52,20,8
Kolkata,150,pm10,2015-01-23 01:27:16,Kolkata Central,24.322973795688576,81.02649849207144,79,58,65,13,19,11
Kolkata,193,pm10,2015-01-26 17:41:49,Kolkata Central,13.114373533954813,83.94658591328442,115,156,55,47,25,9
Kolkata,239,pm25,2015-01-30 09:56:21,Kolkata Central,15.37519704613948,86.88648886171312,183,162,51,38,16,4
Kolkata,204,pm10,2015-02-03 02:10:54,Kolkata Central,22.74516542257745,70.787103253206,144,181,35,47,25,14
Kolkata,90,no2,2015-02-06 18:25:27,Kolkata Central,23.70702484356449,87.35457754003193,34,80,40,54,27,12
Kolkata,146,pm25,2015-02-10 10:40:00,Kolkata Central,15.632554766435051,73.5248203856848,116,147,49,63,41,6
Kolkata,207,o3,2015-02-14 02:54:32,Kolkata Central,22.051981826871145,74.31500474105623,133,209,90,38,16,12
Kolkata,182,no2,2015-02-17 19:09:05,Kolkata Central,29.39164008219916,80.60418046876075,101,185,90,43,11,0
Kolkata,191,pm10,2015-02-21 11:23:38,Kolkata Central,14.427289275957559,72.54533908561689,132,162,59,39,28,9
Kolkata,259,pm10,2015-02-25 03:38:10,Kolkata Central,11.542113367277132,84.43633828722204,179,170,42,25,17,13
Kolkata,161,pm25,2015-02-28 19:52:43,Kolkata Central,14.651153829609793,87.2722472359212,148,116,49,32,25,10
